rec,year,lon,lat,Dclip,Rclip,Dplane,Rplane,H,L,unit,dpHB,new_unit
HS,17,-467.1911097,1266.189888,2.260040513,1.157787142,2.173927899,1.079974661,0.069954417,0.25,36,-3.27399068,H36
HS,17,-467.1911097,1266.189888,2.334357964,1.577272867,2.225599806,1.26574051,0.214706463,0.5,36,-3.27399068,H36
HS,17,-467.1911097,1266.189888,2.446814533,1.710139441,2.340136284,1.33882627,0.229464991,0.75,36,-3.27399068,H36
HS,17,-462.835019,1266.315389,2.42609401,1.337223844,2.300796648,1.130473772,0.053353367,0.25,5,-3.932934899,H05
HS,17,-462.835019,1266.315389,2.458549609,1.344585505,2.351573351,1.154052929,0.09439379,0.5,5,-3.932934899,H05
HS,17,-462.835019,1266.315389,2.355706889,1.545745914,2.289191383,1.341254902,0.284779272,0.75,5,-3.932934899,H05
HS,17,-467.2315938,1267.0522,2.162851996,5.150646748,2.149460573,4.882438152,0.907472078,0.25,30,-3.754611145,H30
HS,17,-467.2315938,1267.0522,2.205734516,3.274173792,2.204851951,3.263298867,0.936977913,0.5,30,-3.754611145,H30
HS,17,-467.2315938,1267.0522,2.292117116,3.148035528,2.292975692,3.158161891,0.939511587,0.75,30,-3.754611145,H30
HS,17,-463.887606,1267.036006,2.220084877,1.951632425,2.171548697,1.695837261,0.237250896,0.25,25,-3.208326289,H25
HS,17,-463.887606,1267.036006,2.31195057,1.947929732,2.236896838,1.580135738,0.322992744,0.5,25,-3.208326289,H25
HS,17,-463.887606,1267.036006,2.41336986,2.009649206,2.311399862,1.516960785,0.331359244,0.75,25,-3.208326289,H25
HS,17,-462.972665,1267.975238,2.133502249,2.375808154,2.095489596,2.094153761,0.437314357,0.25,37,-3.551750802,H37
HS,17,-462.972665,1267.975238,2.219395883,2.549499468,2.157947976,2.073410831,0.665879778,0.5,37,-3.551750802,H37
HS,17,-462.972665,1267.975238,2.280829713,2.37052541,2.215772717,1.920652158,0.708989178,0.75,37,-3.551750802,H37
HS,17,-465.9522958,1268.679661,2.274453513,1.597128097,2.244401084,1.485872046,0.140612201,0.25,31,-3.007385139,H31
HS,17,-465.9522958,1268.679661,2.397982738,1.465740366,2.367611466,1.375510663,0.144777863,0.5,31,-3.007385139,H31
HS,17,-465.9522958,1268.679661,2.468759514,1.405651042,2.402309797,1.249597438,0.149143671,0.75,31,-3.007385139,H31
HS,17,-464.5677391,1268.805162,2.231629107,1.374189053,2.188205333,1.272429232,0.127172831,0.25,43,-3.014245836,H43
HS,17,-464.5677391,1268.805162,2.383685361,1.422497978,2.291560768,1.214769376,0.145052165,0.5,43,-3.014245836,H43
HS,17,-464.5677391,1268.805162,2.468701505,1.386579289,2.331459261,1.137808876,0.145052165,0.75,43,-3.014245836,H43
HS,17,-467.2477874,1268.975195,2.260154022,3.137064977,2.235147705,2.86022545,0.356307575,0.25,20,-3.223539963,H20
HS,17,-467.2477874,1268.975195,2.336146866,2.69200088,2.305801193,2.419372697,0.436691214,0.5,20,-3.223539963,H20
HS,17,-467.2477874,1268.975195,2.412210012,2.685018703,2.38459358,2.436178014,0.475962792,0.75,20,-3.223539963,H20
HS,17,-466.6870824,1270.30105,2.229568464,2.214047425,2.186010547,1.92771124,0.268817174,0.25,44,-3.427930944,H44
HS,17,-466.6870824,1270.30105,2.247374242,2.178748055,2.227721558,2.04496586,0.489239089,0.5,44,-3.427930944,H44
HS,17,-466.6870824,1270.30105,2.309268968,2.204441642,2.285520059,2.041502545,0.575771161,0.75,44,-3.427930944,H44
HS,17,-463.4321597,1270.47918,2.268691077,6.229925956,2.230666076,5.344097401,0.711156622,0.25,32,-3.622249961,H32
HS,17,-463.4321597,1270.47918,2.344054511,4.5874118,2.325106048,4.256942156,0.756931522,0.5,32,-3.622249961,H32
HS,17,-463.4321597,1270.47918,2.393236848,3.854711907,2.375367815,3.597878656,0.769453918,0.75,32,-3.622249961,H32
HS,17,-467.5048615,1271.588445,2.300204126,1.41725388,2.207370147,1.210779102,0.101881106,0.25,42,-3.379196633,H42
HS,17,-467.5048615,1271.588445,2.468774648,1.42292229,2.353633384,1.180359975,0.101881106,0.5,42,-3.379196633,H42
HS,17,-467.5048615,1271.588445,2.467217798,1.556239844,2.34069021,1.223259687,0.181187686,0.75,42,-3.379196633,H42
HS,17,-463.8612913,1271.151216,2.361889265,1.388105575,2.329966842,1.307938437,0.075564805,0.25,11,-2.974463291,H11
HS,17,-463.8612913,1271.151216,2.469113678,1.340601877,2.353391184,1.142133591,0.089736384,0.5,11,-2.974463291,H11
HS,17,-463.8612913,1271.151216,2.572642132,1.355821173,2.429673994,1.120367855,0.089736384,0.75,11,-2.974463291,H11
HS,17,-464.0475182,1271.977092,2.349766821,3.849016669,2.153491664,1.92348732,0.306822717,0.25,49,-3.510116665,H49
HS,17,-464.0475182,1271.977092,2.321081273,2.848981494,2.253491565,2.248600957,0.496242128,0.5,49,-3.510116665,H49
HS,17,-464.0475182,1271.977092,2.311114038,2.347797711,2.266465948,2.027911586,0.617789151,0.75,49,-3.510116665,H49
HS,17,-465.0110401,1272.438611,2.282937556,3.692838202,2.19126064,2.625812555,0.387473298,0.25,40,-3.381671111,H40
HS,17,-465.0110401,1272.438611,2.363893616,2.68231506,2.279365624,2.016626107,0.387473298,0.5,40,-3.381671111,H40
HS,17,-465.0110401,1272.438611,2.439667076,2.484131142,2.375401218,2.007438604,0.387473298,0.75,40,-3.381671111,H40
HS,17,-466.5494365,1273.304971,2.317196353,1.487680208,2.224451222,1.249367819,0.104113284,0.25,39,-3.196511882,H39
HS,17,-466.5494365,1273.304971,2.309394258,1.941101988,2.154138975,1.326976679,0.32489025,0.5,39,-3.196511882,H39
HS,17,-466.5494365,1273.304971,2.348927366,1.759988561,2.188570299,1.246052095,0.359921516,0.75,39,-3.196511882,H39
HS,17,-462.3309918,1269.127011,2.517526552,1.253511475,2.303913967,1.047211642,0.031055435,0.25,33,-3.52442637,H33
HS,17,-462.3309918,1269.127011,2.704139685,1.300349567,2.416220321,1.031019752,0.031433477,0.5,33,-3.52442637,H33
HS,17,-462.3309918,1269.127011,2.628498269,1.513003072,2.299717468,1.041001067,0.088216895,0.75,33,-3.52442637,H33
HS,17,-465.0231854,1269.86787,2.310535657,2.874669019,2.276684343,2.545821177,0.261909546,0.25,15,-3.133068986,H15
HS,17,-465.0231854,1269.86787,2.456524305,2.678903529,2.398975234,2.197038895,0.263203716,0.5,15,-3.133068986,H15
HS,17,-465.0231854,1269.86787,2.440130428,2.708332162,2.396040824,2.321678509,0.428052432,0.75,15,-3.133068986,H15
HS,19,-464.0972654,1271.027005,2.370053567,2.492800291,2.061778823,1.183806932,0.173244476,0.25,H33,-3.068028688,H33
HS,19,-464.0972654,1271.027005,2.398296604,1.948463523,2.3288827,1.6030867,0.225630522,0.5,H33,-3.068028688,H33
HS,19,-464.0972654,1271.027005,2.409543792,1.909267843,2.353917115,1.632621012,0.314126253,0.75,H33,-3.068028688,H33
HS,19,-464.6793436,1270.504757,2.263926461,1.980732164,2.260275837,1.958537194,0.201694012,0.25,H11,-2.963854551,H11
HS,19,-464.6793436,1270.504757,2.321871544,1.868538804,2.316993826,1.84184105,0.292652369,0.5,H11,-2.963854551,H11
HS,19,-464.6793436,1270.504757,2.418087403,1.868498941,2.39608975,1.753489387,0.294203043,0.75,H11,-2.963854551,H11
HS,19,-465.5136731,1270.672176,2.470511016,1.171097409,2.259871543,1.031707066,0.030450106,0.25,H35,-2.838647604,H35
HS,19,-465.5136731,1270.672176,2.534047774,1.309491109,2.296164181,1.048245987,0.064860582,0.5,H35,-2.838647604,H35
HS,19,-465.5136731,1270.672176,2.639698502,1.393777002,2.358207602,1.044353869,0.072000027,0.75,H35,-2.838647604,H35
HS,19,-467.3569646,1271.313973,2.288459059,1.891575578,2.237231188,1.63817005,0.171037912,0.25,H46,-3.37204814,H46
HS,19,-467.3569646,1271.313973,2.428935742,1.753114205,2.372583609,1.515763954,0.171037912,0.5,H46,-3.37204814,H46
HS,19,-467.3569646,1271.313973,2.500585501,1.634732502,2.436706047,1.408204928,0.171037912,0.75,H46,-3.37204814,H46
HS,19,-470.1005509,1271.864062,2.333806648,1.655999736,2.250784667,1.368731748,0.116441011,0.25,H03,-3.319103479,H03
HS,19,-470.1005509,1271.864062,2.467779183,1.525608811,2.325200881,1.185535377,0.116441011,0.5,H03,-3.319103479,H03
HS,19,-470.1005509,1271.864062,2.548862402,1.469049046,2.345841046,1.101805052,0.116441011,0.75,H03,-3.319103479,H03
HS,19,-471.2375513,1271.2541,2.229437009,1.468509868,2.208358505,1.403756871,0.146429062,0.25,H47,-3.652281523,H47
HS,19,-471.2375513,1271.2541,2.383122969,1.427640014,2.360031062,1.362620517,0.146429062,0.5,H47,-3.652281523,H47
HS,19,-471.2375513,1271.2541,2.446693639,1.462391767,2.409886892,1.355845314,0.176583767,0.75,H47,-3.652281523,H47
HS,19,-470.6011227,1270.620253,2.222088226,1.993393059,2.17869174,1.752891022,0.242084026,0.25,H31,-3.671449661,H31
HS,19,-470.6011227,1270.620253,2.241742661,1.578132533,2.229560598,1.531950723,0.315878868,0.5,H31,-3.671449661,H31
HS,19,-470.6011227,1270.620253,2.312069213,1.502893835,2.29968218,1.46132175,0.324999332,0.75,H31,-3.671449661,H31
HS,19,-471.5518558,1270.058133,2.238746316,1.886808477,2.20768321,1.725438109,0.209584951,0.25,H08,-3.707380295,H08
HS,19,-471.5518558,1270.058133,2.361952723,1.681513121,2.320840338,1.515981342,0.212158442,0.5,H08,-3.707380295,H08
HS,19,-471.5518558,1270.058133,2.440096834,1.637298975,2.384117417,1.433554506,0.220512629,0.75,H08,-3.707380295,H08
HS,19,-470.8184012,1268.842253,2.306088367,2.10604862,2.196943445,1.544615043,0.183482885,0.25,H57,-3.587866783,H57
HS,19,-470.8184012,1268.842253,2.315233181,1.878891564,2.231158807,1.50244561,0.303177834,0.5,H57,-3.587866783,H57
HS,19,-470.8184012,1268.842253,2.414693564,1.920408298,2.307805353,1.45081195,0.309939623,0.75,H57,-3.587866783,H57
HS,19,-470.2712498,1269.436258,2.381475857,1.551761484,2.262974962,1.235087257,0.085849285,0.25,H50,-3.644381762,H50
HS,19,-470.2712498,1269.436258,2.288845964,1.769570129,2.221076927,1.487609545,0.310532808,0.5,H50,-3.644381762,H50
HS,19,-470.2712498,1269.436258,2.343577785,1.795355441,2.290215671,1.557684063,0.378889084,0.75,H50,-3.644381762,H50
HS,19,-469.4213805,1268.363896,2.328307796,2.808053931,2.133660031,1.537491995,0.236825943,0.25,H38,-3.378248692,H38
HS,19,-469.4213805,1268.363896,2.427284825,2.319133003,2.259713799,1.444434682,0.250258207,0.5,H38,-3.378248692,H38
HS,19,-469.4213805,1268.363896,2.545259999,2.488288486,2.357559102,1.445535525,0.250258207,0.75,H38,-3.378248692,H38
HS,19,-469.2428944,1269.452224,2.307481783,4.507747012,2.117173316,2.228835283,0.432602167,0.25,H39,-3.570362806,H39
HS,19,-469.2428944,1269.452224,2.34381424,3.271768479,2.205192624,2.015817242,0.527206182,0.5,H39,-3.570362806,H39
HS,19,-469.2428944,1269.452224,2.34840839,2.438015387,2.258625934,1.828346714,0.553762674,0.75,H39,-3.570362806,H39
HS,19,-469.1653045,1270.584402,2.583198362,1.089259543,2.277987103,1.007336585,0.013502598,0.25,H51,-3.308997869,H51
HS,19,-469.1653045,1270.584402,2.735978178,1.113041164,2.343668424,1.004559965,0.016190052,0.5,H51,-3.308997869,H51
HS,19,-469.1653045,1270.584402,2.658357439,2.00489593,2.251282616,1.049857003,0.119244814,0.75,H51,-3.308997869,H51
HS,19,-468.3154095,1268.180537,2.246826574,1.305398209,2.155563536,1.153066466,0.106279135,0.25,H36,-2.929167271,H36
HS,19,-468.3154095,1268.180537,2.340750591,1.238674768,2.245863343,1.114754735,0.125293016,0.5,H36,-2.929167271,H36
HS,19,-468.3154095,1268.180537,2.415696749,1.232895859,2.315200409,1.106988973,0.135758877,0.75,H36,-2.929167271,H36
HS,19,-467.8575309,1269.77516,2.351340136,1.145692343,2.261440154,1.071446246,0.045853615,0.25,H42,-3.442375183,H42
HS,19,-467.8575309,1269.77516,2.325376728,1.297284209,2.232736571,1.147186255,0.151004314,0.5,H42,-3.442375183,H42
HS,19,-467.8575309,1269.77516,2.334988164,1.445190315,2.220130784,1.191111854,0.274761915,0.75,H42,-3.442375183,H42
HS,19,-466.6467911,1269.958564,2.510349466,1.167866363,2.34651674,1.04553717,0.025537014,0.25,H01,-2.861953735,H01
HS,19,-466.6467911,1269.958564,2.557869263,1.240151788,2.352272684,1.047516775,0.050962925,0.5,H01,-2.861953735,H01
HS,19,-466.6467911,1269.958564,2.594342428,1.255640689,2.398573517,1.055066348,0.06800437,0.75,H01,-2.861953735,H01
HS,19,-466.6389986,1268.328071,2.411704767,1.572016509,2.296419354,1.250574314,0.077389717,0.25,H40,-2.786978006,H40
HS,19,-466.6389986,1268.328071,2.509271932,1.771284439,2.349738985,1.251810275,0.124335766,0.5,H40,-2.786978006,H40
HS,19,-466.6389986,1268.328071,2.622892644,1.875016419,2.404106659,1.186458252,0.126138687,0.75,H40,-2.786978006,H40
HS,19,-465.5524546,1269.396483,2.266066882,4.444289549,2.240720991,4.023352271,0.50630331,0.25,H23,-3.317310095,H23
HS,19,-465.5524546,1269.396483,2.30588203,2.835852266,2.2982126,2.758052993,0.525843859,0.5,H23,-3.317310095,H23
HS,19,-465.5524546,1269.396483,2.347450667,2.663223501,2.344208927,2.632616406,0.617198467,0.75,H23,-3.317310095,H23
HS,19,-464.5900717,1269.544003,2.334242868,3.126896526,2.162473937,1.761587666,0.260877848,0.25,H52,-3.077943325,H52
HS,19,-464.5900717,1269.544003,2.410785328,2.268857557,2.307616916,1.660855045,0.260877848,0.5,H52,-3.077943325,H52
HS,19,-464.5900717,1269.544003,2.466449444,1.982146373,2.385781516,1.580279065,0.260877848,0.75,H52,-3.077943325,H52
HS,19,-464.4619973,1268.758658,2.309813047,1.369149012,2.190974485,1.151289103,0.091153622,0.25,H15,-2.953314304,H15
HS,19,-464.4619973,1268.758658,2.393733693,1.490800586,2.245539391,1.164637124,0.152038336,0.5,H15,-2.953314304,H15
HS,19,-464.4619973,1268.758658,2.494061558,1.500548913,2.335729763,1.155584186,0.152038336,0.75,H15,-2.953314304,H15
HS,19,-468.4744912,1267.016465,2.3034251,1.219524619,2.241077436,1.13581783,0.06986928,0.25,H02,-2.841312885,H02
HS,19,-468.4744912,1267.016465,2.449951262,1.194121095,2.402975673,1.13497338,0.071032763,0.5,H02,-2.841312885,H02
HS,19,-468.4744912,1267.016465,2.425068269,1.169466745,2.385048809,1.124080037,0.109785557,0.75,H02,-2.841312885,H02
HS,19,-468.4046202,1265.956047,2.197838505,4.026927346,2.169476712,3.60812096,0.605724812,0.25,H65,-3.621956348,H65
HS,19,-468.4046202,1265.956047,2.262795865,3.169337874,2.244661092,2.962820426,0.712894917,0.5,H65,-3.621956348,H65
HS,19,-468.4046202,1265.956047,2.341899276,2.966097574,2.325285334,2.791290052,0.714543819,0.75,H65,-3.621956348,H65
HS,19,-469.5067106,1266.14738,2.338958388,1.695647584,2.23653147,1.341612992,0.118239164,0.25,H44,-3.529745579,H44
HS,19,-469.5067106,1266.14738,2.455553015,1.728606656,2.34849881,1.347608281,0.149930954,0.5,H44,-3.529745579,H44
HS,19,-469.5067106,1266.14738,2.534043133,1.645618116,2.42293433,1.295321066,0.150400639,0.75,H44,-3.529745579,H44
HS,19,-469.8792588,1266.761299,2.362360497,3.687485613,2.104727149,1.574109454,0.278041601,0.25,H28,-3.566036224,H28
HS,19,-469.8792588,1266.761299,2.444900654,4.752830742,2.230940046,2.154526028,0.516457558,0.5,H28,-3.566036224,H28
HS,19,-469.8792588,1266.761299,2.42734806,3.627546958,2.254946176,1.974378049,0.625402212,0.75,H28,-3.566036224,H28
HS,19,-468.5598208,1264.768056,2.104364279,2.814345726,2.041059734,2.255556088,0.602593422,0.25,H17,-3.730601311,H17
HS,19,-468.5598208,1264.768056,2.289688693,3.86528067,2.215712947,2.921367674,0.791393757,0.5,H17,-3.730601311,H17
HS,19,-468.5598208,1264.768056,2.359727266,3.620299138,2.299545466,2.887690999,0.826712608,0.75,H17,-3.730601311,H17
HS,19,-468.9711532,1264.257772,2.42168702,3.114445017,2.413213636,3.017899949,0.180536985,0.25,H48,-3.094008207,H48
HS,19,-468.9711532,1264.257772,2.590005744,3.174474339,2.503052612,2.324656531,0.183149815,0.5,H48,-3.094008207,H48
HS,19,-468.9711532,1264.257772,2.660269794,2.870116212,2.511976692,1.762998786,0.183149815,0.75,H48,-3.094008207,H48
HS,19,-470.0189076,1264.050452,2.192644655,6.580220606,2.187400325,6.441570101,1.031978607,0.25,H60,-3.713581085,H60
HS,19,-470.0189076,1264.050452,2.269588905,4.649088054,2.269070525,4.639539671,1.046261549,0.5,H60,-3.713581085,H60
HS,19,-470.0189076,1264.050452,2.298453312,3.556393014,2.298731538,3.560185152,1.046261549,0.75,H60,-3.713581085,H60
HS,19,-469.9180227,1264.58465,2.212058469,2.931391361,2.203451346,2.840502705,0.403317928,0.25,H05,-3.259408474,H05
HS,19,-469.9180227,1264.58465,2.294641389,2.842086102,2.266748777,2.571383971,0.55239296,0.5,H05,-3.259408474,H05
HS,19,-469.9180227,1264.58465,2.367609096,2.762367662,2.330754985,2.424888765,0.592088938,0.75,H05,-3.259408474,H05
HS,19,-470.585538,1267.399132,2.354577565,1.331048766,2.198601956,1.100392844,0.071079731,0.25,H41,-2.976083755,H41
HS,19,-470.585538,1267.399132,2.561895449,1.442968024,2.33886965,1.081338828,0.071079731,0.5,H41,-2.976083755,H41
HS,19,-470.585538,1267.399132,2.659018369,1.441812739,2.335731524,1.03600341,0.071079731,0.75,H41,-2.976083755,H41
HS,19,-471.3771258,1264.712191,2.153027339,2.128354996,2.090395517,1.759712484,0.351512671,0.25,H25,-3.288606167,H25
HS,19,-471.3771258,1264.712191,2.327290927,2.34824631,2.201132293,1.606463418,0.385151863,0.5,H25,-3.288606167,H25
HS,19,-471.3771258,1264.712191,2.475210535,2.804749472,2.317447278,1.687782592,0.385151863,0.75,H25,-3.288606167,H25
HS,19,-471.3538666,1265.971937,2.203707663,5.655456935,2.19199078,5.395090955,0.843514204,0.25,H27,-3.531508207,H27
HS,19,-471.3538666,1265.971937,2.243945417,3.438769867,2.241609001,3.408342119,0.843514204,0.5,H27,-3.531508207,H27
HS,19,-471.3538666,1265.971937,2.256888806,2.671256891,2.256033573,2.663103788,0.90264678,0.75,H27,-3.531508207,H27
HS,19,-466.5380765,1266.928798,2.236727299,1.411209688,2.194814692,1.30371494,0.131532192,0.25,H18,-3.097880363,H18
HS,19,-466.5380765,1266.928798,2.269397182,1.92648844,2.245287035,1.794064612,0.379750729,0.5,H18,-3.097880363,H18
HS,19,-466.5380765,1266.928798,2.368764631,2.076552885,2.341903162,1.910210847,0.416457653,0.75,H18,-3.097880363,H18
HS,19,-466.6079009,1265.561415,2.373355537,1.502854766,2.250666527,1.205656948,0.08395505,0.25,H37,-3.262513399,H37
HS,19,-466.6079009,1265.561415,2.418026482,1.813985355,2.209008647,1.1843208,0.188114882,0.5,H37,-3.262513399,H37
HS,19,-466.6079009,1265.561415,2.509955333,1.871901121,2.284123222,1.175879419,0.201290607,0.75,H37,-3.262513399,H37
HS,19,-464.5511963,1265.90031,2.326361601,1.423686841,2.252467496,1.247148306,0.092203617,0.25,H70,-2.79817009,H70
HS,19,-464.5511963,1265.90031,2.481052242,1.418559574,2.357058638,1.166582478,0.096222162,0.5,H70,-2.79817009,H70
HS,19,-464.5511963,1265.90031,2.514881831,1.447627005,2.357638666,1.138525034,0.130448103,0.75,H70,-2.79817009,H70
HS,19,-464.8965463,1264.736234,2.157460589,5.4287631,2.146629753,5.197948068,0.980071545,0.25,H54,-3.709348679,H54
HS,19,-464.8965463,1264.736234,2.260071442,4.208511448,2.258010565,4.17463076,0.980071545,0.5,H54,-3.709348679,H54
HS,19,-464.8965463,1264.736234,2.28067123,3.470126864,2.279889725,3.459803099,1.0968647,0.75,H54,-3.709348679,H54
HS,19,-465.1682184,1266.35875,2.277628289,3.789498513,2.149520717,2.367075859,0.407301903,0.25,H20,-3.198188543,H20
HS,19,-465.1682184,1266.35875,2.387365126,3.140837093,2.255462631,1.989804945,0.420406818,0.5,H20,-3.198188543,H20
HS,19,-465.1682184,1266.35875,2.427471125,2.552416722,2.31739127,1.79092598,0.420971394,0.75,H20,-3.198188543,H20
HS,19,-466.1616099,1264.33357,2.725670441,1.251783661,2.43575764,1.0251094,0.013017893,0.25,H67,-3.191871643,H67
HS,19,-466.1616099,1264.33357,2.892337107,1.251783661,2.433502015,1.006218683,0.013017893,0.5,H67,-3.191871643,H67
HS,19,-466.1616099,1264.33357,2.582520773,3.08000753,2.152103287,1.111997807,0.274032354,0.75,H67,-3.191871643,H67
HS,19,-466.8639879,1263.906997,2.477621416,1.230121664,2.398160386,1.124721739,0.034747839,0.25,H16,-3.522555828,H16
HS,19,-466.8639879,1263.906997,2.642873392,1.227679049,2.405918081,1.034729705,0.034747839,0.5,H16,-3.522555828,H16
HS,19,-466.8639879,1263.906997,2.739520061,1.226227872,2.405928594,1.01558341,0.034747839,0.75,H16,-3.522555828,H16
HS,19,-467.5741598,1265.182675,2.337689527,1.618711502,2.249248161,1.332822114,0.110487938,0.25,H14,-3.65392375,H14
HS,19,-467.5741598,1265.182675,2.288457709,2.399248713,2.188165203,1.750802644,0.464640856,0.5,H14,-3.65392375,H14
HS,19,-467.5741598,1265.182675,2.392702539,2.625921123,2.268323044,1.759302741,0.502971888,0.75,H14,-3.65392375,H14
L1,17,710.5068893,1339.697847,2.302491844,2.32581375,2.244841965,1.931264944,0.211003917,0.25,23,-2.542982294,H23
L1,17,710.5068893,1339.697847,2.377729195,1.811653409,2.339301586,1.630259556,0.222026236,0.5,23,-2.542982294,H23
